城区,卧室数,客厅数,房屋面积,楼层,是否临近地铁,是否学区房,单位面积价格
3165,丰台,4,2,170.0,中层,1,0,41177
3166,丰台,2,1,53.0,低层,1,0,56604
3167,丰台,2,1,56.0,中层,1,0,52679
3168,丰台,2,1,57.29,低层,1,0,52366
3169,丰台,2,1,56.3,高层,1,0,51510
3170,丰台,2,1,75.0,高层,1,0,51334
3171,丰台,3,1,87.28,中层,1,0,49840
3172,丰台,2,1,82.7,中层,1,0,49577
3173,丰台,2,1,62.6,高层,1,0,49521
3174,丰台,2,1,63.0,中层,1,0,49207
3175,丰台,1,1,34.95,高层,1,0,48641
3176,丰台,3,1,88.7,中层,1,0,47915
3177,丰台,2,1,94.38,中层,1,0,47680
3178,丰台,2,1,84.91,低层,1,0,45931
3179,丰台,2,1,82.89,低层,1,0,44035
3180,丰台,2,1,58.8,高层,1,0,43708
3181,丰台,3,1,83.78,低层,1,0,40583
3182,丰台,3,1,77.16,中层,1,0,38233
3183,丰台,3,3,172.09,低层,1,0,33123
3184,东城,2,1,76.69,中层,1,1,91277
3185,东城,2,1,79.45,高层,1,1,89994
3186,东城,3,1,90.52,中层,1,1,87274
3187,东城,1,1,55.98,低层,1,1,83959
3188,东城,2,1,76.0,高层,1,1,78948
3189,朝阳,3,2,132.4,高层,1,0,46828
3190,朝阳,3,1,148.31,低层,1,0,44502
3191,朝阳,2,2,111.27,中层,1,0,39184
3192,海淀,3,2,132.46,中层,1,0,66813
3193,海淀,3,2,132.0,低层,1,0,60607
3194,海淀,3,2,115.29,高层,0,0,59850
3195,海淀,3,2,132.82,中层,1,0,57597
3196,海淀,3,2,128.58,低层,1,0,55608
3197,海淀,1,1,76.77,高层,1,0,48196
3198,丰台,2,2,113.57,中层,1,0,41385
3199,丰台,3,2,147.18,中层,1,0,40767
3200,丰台,2,2,126.0,高层,1,0,39683
3201,丰台,2,2,126.71,中层,1,0,37093
3202,丰台,2,2,127.64,中层,1,0,36509
3203,丰台,2,1,124.63,高层,1,0,36107
3204,丰台,3,1,147.5,低层,1,0,29492
3205,丰台,2,1,123.67,低层,1,0,28706
3206,丰台,3,1,66.52,低层,1,0,64643
3207,丰台,2,1,56.0,低层,1,0,62143
3208,丰台,2,1,58.0,低层,1,0,60345
3209,丰台,1,1,41.21,高层,1,0,54599
3210,丰台,1,0,43.26,中层,1,0,50856
3211,丰台,3,1,83.0,高层,1,0,50000
3212,丰台,1,1,44.4,高层,1,0,49550
3213,丰台,2,1,65.7,中层,1,0,49468
3214,丰台,2,1,58.98,高层,1,0,47474
3215,丰台,2,1,64.56,低层,1,0,49567
3216,丰台,2,1,56.2,高层,1,0,48043
3217,丰台,3,1,107.11,高层,1,0,47895
3218,丰台,2,1,56.0,高层,1,0,47858
3219,丰台,2,1,64.71,高层,1,0,44507
3220,丰台,2,1,59.53,中层,1,0,43508
3221,丰台,2,1,59.53,高层,1,0,43004
3222,丰台,2,1,60.44,高层,1,0,42191
3223,丰台,1,1,50.29,高层,1,0,50706
3224,丰台,3,1,78.8,中层,1,0,47589
3225,丰台,2,1,64.0,高层,1,0,46875
3226,丰台,2,1,56.87,高层,1,0,46598
3227,丰台,1,1,42.4,低层,1,0,45991
3228,丰台,2,1,57.0,中层,1,0,43860
3229,丰台,2,2,77.43,高层,1,0,52952
3230,丰台,2,1,82.21,高层,1,0,50481
3231,丰台,2,1,68.9,低层,1,0,48767
3232,丰台,2,1,82.21,低层,1,0,46832
3233,丰台,2,1,72.07,中层,1,0,46483
3234,丰台,3,1,92.51,低层,1,0,46482
3235,丰台,3,1,94.4,低层,1,0,46081
3236,丰台,2,1,62.95,低层,1,0,45910
3237,丰台,3,1,101.6,低层,1,0,43111
3238,丰台,1,1,46.77,中层,1,0,41908
3239,丰台,3,1,82.62,低层,1,1,54467
3240,丰台,1,1,49.1,中层,1,0,51935
3241,丰台,1,1,62.55,高层,1,1,49561
3242,丰台,2,1,58.88,高层,1,0,47555
3243,丰台,3,1,73.71,中层,1,0,44771
3244,丰台,3,1,69.36,中层,1,0,43974
3245,丰台,2,1,69.0,低层,1,1,42754
3246,丰台,3,1,88.7,中层,1,0,42278
3247,丰台,2,1,47.16,高层,1,0,54920
3248,丰台,2,1,56.48,低层,1,0,53117
3249,丰台,2,1,56.92,低层,1,0,52706
3250,丰台,2,1,60.82,低层,1,0,51793
3251,丰台,2,1,68.0,中层,1,0,51471
3252,丰台,2,1,60.27,中层,1,0,51436
3253,丰台,2,1,62.7,中层,1,0,51037
3254,丰台,2,1,63.35,高层,1,0,50514
3255,丰台,2,1,57.44,高层,1,0,50140
3256,丰台,2,1,61.73,中层,1,0,48599
3257,丰台,2,1,63.9,中层,1,0,48514
3258,丰台,1,1,48.4,低层,1,0,47934
3259,丰台,3,1,75.49,高层,1,0,47027
3260,丰台,1,1,49.7,高层,1,0,46882
3261,丰台,3,1,87.62,低层,1,0,46793
3262,丰台,1,1,49.01,高层,1,0,45909
3263,丰台,2,1,57.97,低层,1,0,44506
3264,丰台,3,1,81.0,高层,1,1,55556
3265,丰台,2,1,62.0,高层,1,1,52420
3266,丰台,2,1,62.0,中层,1,1,50807
3267,丰台,1,1,49.0,中层,1,1,48980
3268,丰台,4,1,98.0,高层,1,0,46939
3269,丰台,2,1,59.72,低层,0,0,41025
3270,丰台,3,1,78.78,中层,0,0,38081
3271,丰台,2,1,59.72,低层,0,0,36839
3272,丰台,2,2,58.0,高层,1,0,40518
3273,丰台,3,1,91.0,高层,0,0,28132
3274,丰台,3,2,107.0,高层,1,0,28038
3275,丰台,3,2,115.0,中层,0,0,27653
3276,朝阳,1,0,42.0,中层,1,0,58096
3277,朝阳,1,1,63.92,中层,1,0,55226
3278,丰台,3,1,124.56,高层,0,0,30990
3279,丰台,2,1,77.0,高层,0,0,30520
3280,丰台,3,1,132.28,低层,0,0,28727
3281,丰台,2,1,85.29,低层,0,0,28726
3282,丰台,3,2,133.38,高层,0,0,28491
3283,丰台,3,2,128.0,高层,0,0,28125
3284,丰台,3,1,130.0,低层,0,0,27693
3285,丰台,2,1,94.43,中层,0,0,27534
3286,丰台,2,2,93.0,高层,0,0,27420
3287,丰台,2,1,94.0,低层,0,0,25532
3288,西城,4,1,96.9,中层,1,0,139939
3289,西城,4,1,96.9,中层,1,1,139835
3290,西城,3,1,66.0,高层,1,1,131819
3291,丰台,2,1,89.0,低层,0,0,37079
3292,丰台,2,1,64.0,高层,0,0,35938
3293,丰台,2,1,94.22,低层,0,0,33964
3294,丰台,2,1,89.7,低层,0,0,33445
3295,丰台,2,1,91.67,高层,0,0,33272
3296,丰台,2,1,91.67,高层,0,0,31090
3297,西城,2,1,65.5,中层,1,1,149619
3298,西城,2,2,151.9,高层,1,1,145030
3299,西城,2,1,70.1,低层,1,1,144936
3300,西城,2,1,66.3,低层,1,1,144797
3301,西城,1,1,56.65,中层,1,1,144749
3302,西城,4,2,153.0,高层,1,1,139870
3303,西城,3,2,149.0,中层,1,1,139598
3304,西城,3,1,70.1,低层,1,1,136948
3305,西城,3,2,160.0,高层,1,1,131250
3306,丰台,2,1,80.18,低层,1,0,46147
3307,丰台,1,1,45.79,低层,1,0,41494
3308,丰台,1,1,53.0,高层,1,0,32076
3309,西城,2,2,138.45,中层,1,1,139979
3310,西城,1,0,70.33,低层,1,1,139912
3311,西城,1,0,64.78,低层,1,1,139858
3312,西城,2,1,137.69,高层,1,1,137992
3313,西城,1,1,67.66,低层,1,1,137452
3314,西城,1,1,70.35,低层,1,1,136461
3315,西城,2,2,136.93,中层,1,1,131455
3316,西城,2,1,58.46,高层,1,1,145399
3317,西城,3,1,68.62,中层,1,1,138444
3318,西城,3,1,68.45,中层,1,1,137327
3319,丰台,2,1,70.1,高层,1,0,37090
3320,丰台,2,1,93.0,高层,1,0,35484
3321,丰台,2,1,93.0,中层,1,0,34409
3322,丰台,2,1,93.31,低层,1,0,34295
3323,丰台,1,1,63.4,低层,1,0,33912
3324,丰台,1,1,62.0,低层,1,0,33871
3325,丰台,1,1,63.0,高层,1,0,33334
3326,丰台,2,2,103.24,高层,1,0,32933
3327,丰台,3,1,137.0,低层,1,0,32847
3328,丰台,3,2,113.41,高层,1,0,31920
3329,丰台,3,1,118.64,中层,1,0,29502
3330,丰台,3,1,121.09,低层,1,0,29318
3331,丰台,3,2,127.44,低层,1,0,28249
3332,丰台,3,2,123.0,中层,1,0,26830
3333,丰台,3,1,122.87,高层,1,0,26044
3334,丰台,2,1,63.0,中层,0,0,27143
3335,丰台,2,1,97.0,高层,1,0,41753
3336,丰台,2,1,96.66,高层,1,0,40865
3337,丰台,2,1,97.0,中层,1,1,40207
3338,丰台,2,2,108.0,高层,1,0,40000
3339,丰台,2,1,97.0,低层,1,1,37629
3340,丰台,2,1,76.4,高层,1,1,43194
3341,丰台,2,1,89.21,中层,1,0,41476
3342,丰台,2,1,76.31,中层,1,1,40624
3343,丰台,2,1,76.4,低层,1,1,40576
3344,丰台,2,1,89.21,低层,1,0,40355
3345,丰台,2,1,89.21,高层,1,0,35310
3346,丰台,2,2,86.0,高层,1,0,36047
3347,丰台,3,1,82.0,中层,1,0,42683
3348,朝阳,3,2,132.0,低层,1,0,68182
3349,朝阳,3,2,133.0,低层,1,0,63910
3350,朝阳,1,1,68.14,高层,1,0,63106
3351,朝阳,1,1,64.0,中层,1,0,62500
3352,朝阳,1,1,64.27,中层,1,0,62238
3353,朝阳,2,2,97.0,中层,1,0,61856
3354,朝阳,3,2,135.17,中层,1,0,59185
3355,东城,2,1,67.34,高层,1,0,38611
3356,东城,1,1,55.18,中层,1,0,34433
3357,东城,2,1,67.34,低层,1,0,32671
3358,东城,1,0,55.18,中层,1,0,23560
3359,东城,1,1,62.5,低层,1,0,22400
3360,丰台,3,3,161.0,低层,0,0,48448
3361,丰台,3,2,147.52,低层,0,0,47452
3362,丰台,3,2,130.89,低层,0,0,45841
3363,丰台,4,2,177.83,中层,0,0,38239
3364,丰台,3,2,168.7,高层,0,0,36159
3365,丰台,3,2,191.49,中层,0,0,34989
3366,丰台,3,2,166.27,低层,0,0,34884
3367,丰台,3,2,193.77,中层,0,0,28385
3368,丰台,3,2,123.0,低层,1,0,71545
3369,丰台,2,2,118.93,高层,1,0,64324
3370,丰台,2,2,119.0,中层,1,0,57143
3371,丰台,1,1,82.52,低层,1,0,52715
3372,丰台,2,2,116.56,低层,1,0,50618
3373,丰台,1,1,83.27,低层,1,0,49838
3374,丰台,3,2,139.01,中层,1,0,46760
3375,丰台,2,1,86.79,高层,1,0,42978
3376,朝阳,1,1,65.92,中层,1,0,45510
3377,朝阳,2,1,87.94,高层,1,0,45486
3378,朝阳,2,1,95.0,中层,1,0,43158
3379,朝阳,3,2,136.36,高层,1,0,40335
3380,海淀,3,2,130.49,低层,1,0,55177
3381,海淀,4,2,167.0,低层,1,0,55090
3382,海淀,3,2,130.01,中层,1,0,52304
3383,海淀,4,2,194.17,中层,1,0,50472
3384,海淀,3,1,149.8,中层,1,1,50067
3385,海淀,3,2,135.88,中层,1,0,50045
3386,海淀,2,1,102.0,高层,1,0,50000
3387,海淀,3,2,150.0,中层,1,0,49334
3388,海淀,3,2,144.0,中层,1,0,48612
3389,海淀,3,2,145.0,中层,1,0,48276
3390,海淀,3,2,148.16,中层,1,0,48259
3391,海淀,4,2,194.17,中层,1,0,47794
3392,海淀,3,2,147.0,中层,1,0,46939
3393,海淀,3,2,150.68,中层,1,0,46457
3394,海淀,4,2,178.0,中层,1,0,42135
3395,海淀,3,2,159.99,中层,1,0,39378
3396,西城,2,1,123.0,中层,1,0,97561
3397,西城,2,2,101.0,低层,1,0,85149
3398,西城,1,1,65.4,中层,1,0,72630
3399,西城,4,2,204.0,中层,1,0,73530
3400,西城,1,0,67.02,低层,1,0,71621
3401,西城,1,1,67.0,中层,1,0,70150
3402,西城,3,2,186.0,中层,1,0,68818
3403,西城,3,1,186.39,中层,1,0,64382
3404,海淀,2,1,96.75,低层,0,1,72352
3405,海淀,2,2,127.28,高层,0,1,71496
3406,海淀,2,1,110.26,低层,0,1,66208
3407,海淀,1,1,70.94,中层,0,1,63434
3408,海淀,1,2,71.62,低层,0,1,57945
3409,丰台,2,1,81.08,高层,1,0,42921
3410,丰台,2,2,117.0,高层,1,0,42736
3411,丰台,2,2,116.0,低层,1,0,40087
3412,丰台,2,1,75.21,低层,1,0,39224
3413,海淀,3,2,139.75,中层,1,1,59034
3414,丰台,3,1,96.46,高层,1,0,44579
3415,丰台,3,2,128.62,高层,1,0,52869
3416,丰台,2,2,90.16,低层,1,0,51575
3417,丰台,3,1,128.64,中层,1,0,51306
3418,丰台,2,2,91.53,高层,1,0,50804
3419,丰台,3,2,125.23,低层,1,0,49509
3420,海淀,1,2,67.81,中层,1,1,115028
3421,海淀,3,2,124.15,高层,1,1,112767
3422,海淀,3,2,148.52,中层,1,1,111097
3423,海淀,2,2,109.81,中层,1,1,109280
3424,海淀,2,1,98.53,中层,1,1,107582
3425,海淀,2,2,110.2,中层,1,1,106625
3426,海淀,3,2,140.82,高层,1,1,106519
3427,海淀,3,1,138.85,中层,1,1,100829
3428,海淀,3,2,148.52,高层,1,1,97630
3429,海淀,1,0,44.41,中层,1,1,135105
3430,海淀,1,0,43.55,低层,1,1,128588
3431,海淀,1,0,44.64,低层,1,1,127689
3432,海淀,2,1,79.92,中层,1,1,113864
3433,海淀,1,0,52.06,中层,1,1,113331
3434,海淀,1,0,47.6,中层,1,1,113236
3435,海淀,1,0,49.5,高层,1,1,107071
3436,海淀,2,1,81.26,高层,1,1,103126
3437,海淀,2,1,79.66,中层,1,1,100427
3438,朝阳,3,2,144.27,中层,1,0,69315
3439,朝阳,3,2,185.66,低层,1,0,67328
3440,朝阳,3,2,194.15,高层,1,0,77260
3441,朝阳,4,2,229.79,低层,1,0,71805
3442,海淀,1,1,39.8,高层,0,1,64071
3443,海淀,1,1,43.2,高层,0,0,62038
3444,海淀,1,1,43.6,低层,0,0,58487
3445,朝阳,3,2,148.05,中层,1,0,58089
3446,朝阳,2,1,125.0,中层,1,0,50400
3447,朝阳,2,1,125.26,高层,1,0,50296
3448,朝阳,3,2,153.45,低层,1,0,49528
3449,朝阳,4,2,172.3,中层,1,0,42368
3450,丰台,3,1,108.39,高层,1,0,41517
3451,丰台,3,1,125.65,高层,1,0,39794
3452,丰台,1,1,75.42,中层,1,0,39778
3453,东城,1,1,43.15,高层,1,1,88761
3454,东城,3,1,81.0,中层,1,0,77778
3455,丰台,3,1,79.64,高层,0,0,42693
3456,丰台,2,1,64.5,中层,0,0,40311
3457,丰台,2,2,111.62,高层,0,0,30461
3458,朝阳,2,1,70.29,中层,1,1,39835
3459,朝阳,2,1,70.29,中层,1,1,38413
3460,朝阳,2,1,72.0,低层,1,1,38195
3461,朝阳,2,1,68.28,低层,1,1,38079
3462,朝阳,2,1,68.44,低层,1,1,37698
3463,朝阳,1,1,64.36,中层,1,1,37291
3464,朝阳,1,1,65.58,低层,1,1,35072
3465,朝阳,1,1,64.36,中层,1,1,34960
3466,丰台,3,1,99.0,低层,1,0,45455
3467,丰台,3,2,112.33,高层,1,0,44868
3468,丰台,3,2,125.04,低层,1,0,44786
3469,丰台,1,1,62.68,中层,1,0,43874
3470,丰台,3,1,117.51,高层,1,0,39146
3471,丰台,2,1,89.03,低层,1,0,36505
3472,丰台,1,2,89.0,中层,1,0,32585
3473,西城,3,1,90.36,低层,1,1,97942
3474,西城,2,1,81.67,高层,1,1,93548
3475,朝阳,3,1,83.6,低层,1,1,33733
3476,朝阳,3,1,77.3,中层,1,1,33506
3477,朝阳,2,1,59.86,高层,1,1,31741
3478,海淀,2,1,55.94,中层,1,0,77762
3479,海淀,2,1,54.1,中层,1,0,66544
3480,海淀,3,0,71.0,中层,1,0,59155
3481,海淀,2,1,81.61,高层,1,0,61268
3482,海淀,3,1,82.54,低层,1,1,80567
3483,西城,3,1,82.0,高层,1,1,85366
3484,西城,2,1,57.2,低层,1,1,96154
3485,西城,3,1,76.7,低层,1,1,90613
3486,西城,1,1,40.3,中层,1,1,90323
3487,西城,2,1,56.1,低层,1,1,83779
3488,西城,3,1,78.0,中层,1,1,76924
3489,西城,1,1,43.5,高层,1,1,98851
3490,西城,2,1,57.2,高层,1,1,85665
3491,西城,2,1,96.3,低层,1,1,61267
3492,西城,4,2,186.0,高层,1,0,51076
3493,西城,2,1,59.9,高层,1,1,100167
3494,西城,5,1,77.3,低层,1,1,97025
3495,西城,2,1,60.0,高层,1,1,86667
3496,海淀,4,2,106.9,高层,1,0,101029
3497,海淀,3,1,82.3,中层,1,0,78980
3498,海淀,3,1,81.2,中层,1,0,77587
3499,海淀,3,1,81.2,中层,1,0,76355
3500,西城,3,2,130.88,中层,1,1,106969
3501,西城,3,2,189.0,低层,1,1,100530
3502,海淀,1,1,41.53,高层,1,1,89093
3503,海淀,2,1,52.35,低层,1,1,72589
3504,海淀,2,1,54.63,中层,1,1,71390
3505,海淀,3,1,79.0,高层,1,1,70887
3506,海淀,3,1,78.0,高层,1,1,69231
3507,海淀,1,1,46.96,低层,1,1,89438
3508,海淀,1,1,47.0,低层,1,1,87235
3509,海淀,2,1,62.16,高层,1,0,80438
3510,海淀,3,1,68.51,低层,1,1,80281
3511,海淀,3,1,68.2,中层,1,1,79913
3512,海淀,3,1,80.56,中层,1,1,76962
3513,海淀,2,1,60.1,高层,1,1,86523
3514,海淀,2,1,57.3,中层,1,0,59337
3515,海淀,2,1,58.5,高层,1,1,82052
3516,海淀,2,1,62.8,低层,1,1,81211
3517,西城,2,1,60.6,低层,1,1,101486
3518,西城,3,1,81.2,中层,1,1,97291
3519,西城,2,1,77.4,低层,1,1,95608
3520,西城,1,0,41.9,中层,1,1,95466
3521,西城,1,1,42.0,中层,1,1,94762
3522,西城,3,1,80.1,低层,1,1,93633
3523,西城,2,0,59.43,高层,1,1,92546
3524,西城,2,0,64.5,低层,1,1,109923
3525,西城,2,1,60.9,中层,1,1,106733
3526,西城,2,0,56.93,中层,1,1,103637
3527,西城,2,0,56.93,中层,1,1,102231
3528,西城,2,1,57.74,低层,1,1,102183
3529,西城,2,1,57.4,低层,1,1,99304
3530,西城,2,1,81.6,低层,1,1,116422
3531,西城,1,1,48.8,中层,1,1,110656
3532,西城,2,1,67.0,中层,1,1,109702
3533,西城,2,1,65.9,高层,1,1,107739
3534,西城,2,1,66.6,低层,1,1,104355
3535,西城,2,1,78.0,高层,1,1,102565
3536,西城,2,1,69.4,低层,1,0,100865
3537,西城,2,1,62.0,低层,1,0,100000
3538,西城,3,0,67.7,高层,1,0,98967
3539,西城,2,1,64.2,中层,1,0,95016
3540,西城,3,1,77.8,高层,1,0,94988
3541,西城,2,1,55.8,高层,1,0,94983
3542,西城,2,1,62.0,低层,1,0,93549
3543,西城,2,1,63.9,中层,1,0,90767
3544,西城,2,0,54.7,高层,1,0,90494
3545,丰台,3,1,76.5,高层,0,0,33334
3546,丰台,3,1,80.0,高层,0,1,32500
3547,东城,3,1,76.0,中层,1,1,82895
3548,东城,1,1,56.0,中层,1,1,80358
3549,东城,2,1,81.0,中层,1,1,70371
3550,东城,1,1,50.0,低层,1,1,70000
3551,东城,2,1,76.39,中层,1,1,68072
3552,东城,2,1,76.39,高层,1,1,68072
3553,东城,2,1,77.0,高层,1,1,64936
3554,东城,2,1,77.0,高层,1,1,61689
3555,东城,2,1,81.71,中层,1,1,58745
3556,东城,2,1,71.19,高层,1,1,79366
3557,东城,1,1,57.21,高层,1,1,78658
3558,东城,1,1,55.8,中层,1,1,77061
3559,东城,1,1,56.0,中层,1,1,76786
3560,东城,3,1,105.71,中层,1,1,76625
3561,东城,1,1,48.5,高层,1,1,75258
3562,东城,2,1,84.93,中层,1,1,71824
3563,东城,2,1,82.24,中层,1,1,71742
3564,东城,1,1,63.74,高层,1,1,70600
3565,东城,1,1,63.74,中层,1,1,69815
3566,东城,1,1,64.7,低层,1,1,69552
3567,东城,1,1,64.76,中层,1,1,69488
3568,东城,2,1,84.93,中层,1,1,69469
3569,东城,1,1,64.76,低层,1,1,67789
3570,东城,2,1,82.16,高层,1,1,66943
3571,东城,2,1,80.76,低层,1,1,66865
3572,东城,1,1,64.76,低层,1,1,66400
3573,东城,2,1,81.71,高层,1,1,65476
3574,东城,3,1,104.14,低层,1,1,63377
3575,东城,2,1,77.43,低层,1,1,61346
3576,东城,1,1,56.1,高层,1,1,99822
3577,东城,4,2,162.0,中层,1,1,92593
3578,东城,3,1,132.44,低层,1,1,90608
3579,东城,1,1,61.59,中层,1,1,89301
3580,东城,3,2,140.0,高层,1,1,85715
3581,东城,3,2,153.52,低层,1,1,84680
3582,东城,1,1,57.44,低层,1,1,78343
3583,东城,1,0,178.11,低层,1,1,61760
3584,东城,2,2,87.94,低层,1,1,111440
3585,东城,3,2,125.93,低层,1,1,107203
3586,东城,2,1,93.0,低层,1,1,100000
3587,东城,2,1,87.39,低层,1,1,98410
3588,东城,1,1,58.23,高层,1,1,90160
3589,东城,4,2,228.52,高层,1,1,87520
3590,东城,1,0,86.0,低层,1,1,87210
3591,东城,3,2,161.16,低层,1,1,86871
3592,东城,3,1,166.49,低层,1,1,81687
3593,东城,4,2,208.72,高层,1,1,81449
3594,东城,4,1,249.0,低层,1,1,80322
3595,东城,1,0,104.83,低层,1,1,68683
3596,西城,1,1,61.1,中层,1,1,100655
3597,西城,1,1,59.6,高层,1,1,97316
3598,西城,2,1,65.5,中层,1,1,96947
3599,西城,3,1,92.3,中层,1,1,94258
3600,海淀,2,1,128.45,中层,1,0,64617
3601,海淀,1,1,66.66,低层,1,0,63007
3602,海淀,3,1,148.36,低层,1,1,60664
3603,西城,3,1,125.3,低层,0,0,95771
3604,丰台,3,1,122.11,中层,1,0,34805
3605,丰台,3,1,114.09,高层,1,0,34184
3606,丰台,5,2,192.26,高层,1,0,25747
3607,丰台,3,1,134.0,中层,1,0,44777
3608,丰台,1,1,67.0,高层,1,0,38806
3609,东城,1,1,46.23,高层,1,0,48021
3610,东城,1,1,72.13,高层,1,0,47831
3611,东城,3,2,147.91,低层,1,0,47327
3612,东城,3,1,113.3,低层,1,0,46779
3613,东城,2,2,113.7,低层,1,0,45031
3614,东城,2,2,136.84,低层,1,0,44578
3615,东城,1,1,52.0,低层,1,0,44231
3616,东城,3,2,148.0,中层,1,0,43919
3617,东城,2,2,136.84,高层,1,0,43847
3618,东城,3,1,91.08,高层,1,0,43040
3619,东城,3,2,147.91,中层,1,0,42594
3620,东城,3,2,147.91,高层,1,0,40566
3621,东城,1,1,99.85,低层,1,0,39059
3622,东城,3,2,147.91,低层,1,0,38537
3623,朝阳,2,1,133.91,低层,1,1,85879
3624,朝阳,3,2,198.32,低层,1,1,85721
3625,朝阳,2,2,172.86,高层,1,1,75206
3626,朝阳,2,1,86.57,低层,1,0,83170
3627,朝阳,2,1,88.88,低层,1,0,81346
3628,朝阳,2,1,87.25,中层,1,0,80230
3629,朝阳,1,1,66.17,低层,1,0,80097
3630,朝阳,2,1,98.65,中层,1,0,80082
3631,朝阳,2,1,87.55,中层,1,0,79955
3632,朝阳,2,1,88.8,低层,1,0,79955
3633,朝阳,1,1,65.23,中层,1,0,79718
3634,朝阳,2,1,102.55,中层,1,0,78986
3635,朝阳,1,1,66.0,中层,1,0,78788
3636,朝阳,2,1,86.72,中层,1,0,78414
3637,朝阳,2,2,89.99,低层,1,0,75009
3638,朝阳,1,0,58.41,中层,1,0,73276
3639,朝阳,3,2,120.71,高层,1,0,81187
3640,朝阳,4,2,187.01,中层,1,0,78071
3641,朝阳,2,2,105.0,低层,1,0,73334
3642,朝阳,3,2,126.85,中层,1,0,86717
3643,朝阳,4,2,240.72,低层,1,0,83085
3644,朝阳,3,1,126.85,低层,1,0,82775
3645,朝阳,1,1,66.21,低层,1,0,80049
3646,朝阳,2,1,85.39,低层,1,0,79635
3647,朝阳,1,1,66.16,中层,1,0,78598
3648,朝阳,2,2,121.6,高层,1,0,77303
3649,朝阳,1,1,92.91,低层,1,0,73190
3650,朝阳,2,2,85.04,低层,1,0,91722
3651,朝阳,1,1,86.36,低层,1,0,90320
3652,朝阳,2,1,85.17,低层,1,0,87825
3653,朝阳,3,2,171.6,高层,1,0,85082
3654,朝阳,2,2,93.36,高层,1,0,84941
3655,朝阳,3,1,141.34,中层,1,0,84902
3656,朝阳,1,2,75.7,低层,1,0,84281
3657,朝阳,3,2,97.02,高层,1,0,84004
3658,朝阳,4,2,275.71,高层,1,0,82696
3659,朝阳,1,2,90.39,低层,1,0,79655
3660,朝阳,4,2,214.35,高层,1,0,79310
3661,朝阳,1,1,79.51,低层,1,0,78607
3662,朝阳,3,2,164.4,低层,1,0,77859
3663,朝阳,4,2,239.67,低层,1,0,75271
3664,朝阳,1,1,69.66,中层,1,0,74362
3665,朝阳,3,2,141.34,高层,1,0,72874
3666,朝阳,1,1,96.0,中层,1,0,65625
3667,海淀,2,2,91.35,低层,0,0,54516
3668,海淀,2,1,89.5,低层,0,0,53632
3669,海淀,1,0,50.72,低层,0,0,53234
3670,海淀,2,2,90.67,低层,0,0,52940
3671,海淀,2,1,91.4,低层,0,0,51423
3672,海淀,2,1,89.7,中层,0,0,50168
3673,海淀,3,2,152.0,低层,0,0,45922
3674,海淀,1,1,64.18,高层,0,0,56093
3675,海淀,2,2,93.67,低层,0,0,51244
3676,海淀,1,1,70.0,低层,0,0,50000
3677,海淀,3,2,135.0,高层,0,0,54075
3678,海淀,2,2,90.65,高层,0,0,52951
3679,海淀,2,1,86.0,中层,0,0,52907
3680,海淀,2,1,89.19,高层,0,0,52697
3681,海淀,2,1,91.14,高层,0,0,52667
3682,海淀,1,1,60.81,高层,0,0,52623
3683,海淀,1,1,60.81,中层,0,0,52623
3684,海淀,2,1,88.83,中层,0,0,52348
3685,海淀,2,1,87.1,低层,0,0,52239
3686,海淀,2,2,88.69,中层,0,0,51867
3687,海淀,2,1,89.17,中层,0,0,51587
3688,海淀,2,2,86.29,高层,0,0,51571
3689,海淀,2,1,89.63,中层,0,0,51323
3690,海淀,2,1,90.65,低层,0,0,51297
3691,海淀,2,2,90.88,低层,0,0,50617
3692,海淀,2,2,89.19,高层,0,0,50455
3693,海淀,2,2,90.0,中层,0,0,50000
3694,海淀,2,1,90.65,高层,0,0,49642
3695,海淀,4,2,227.2,低层,0,0,37412
3696,西城,3,2,146.25,中层,1,1,97095
3697,朝阳,3,2,156.0,低层,0,0,42308
3698,朝阳,2,2,102.68,高层,0,0,40709
3699,朝阳,3,2,160.48,低层,0,0,40504
3700,朝阳,2,2,88.03,高层,0,0,39760
3701,朝阳,2,1,94.69,中层,0,0,38547
3702,朝阳,3,2,139.0,高层,0,0,37411
3703,朝阳,3,2,160.67,中层,0,0,36099
3704,朝阳,3,2,151.2,中层,0,0,35715
3705,朝阳,2,1,100.0,低层,0,0,35000
3706,朝阳,3,2,168.93,中层,0,0,34038
3707,朝阳,2,2,125.91,中层,0,0,33358
3708,朝阳,3,2,180.62,高层,0,0,33219
3709,朝阳,3,2,175.27,中层,0,0,33092
3710,朝阳,3,2,171.72,低层,0,0,32029
3711,朝阳,2,2,82.23,中层,0,0,41348
3712,朝阳,2,2,93.56,低层,0,0,40830
3713,朝阳,3,2,170.22,低层,0,0,39949
3714,朝阳,2,2,92.05,中层,0,0,39653
3715,朝阳,3,2,173.49,低层,0,0,39484
3716,朝阳,3,2,122.13,低层,0,0,39303
3717,朝阳,3,2,121.85,中层,0,0,38983
3718,朝阳,2,2,91.72,高层,0,0,38705
3719,朝阳,4,2,196.8,中层,0,0,38110
3720,朝阳,2,2,104.32,低层,0,0,37865
3721,朝阳,2,2,88.47,低层,0,0,37301
3722,朝阳,3,2,138.72,中层,0,0,37126
3723,朝阳,3,2,138.53,低层,0,0,36816
3724,朝阳,3,2,163.0,低层,0,0,36197
